"id_all","id_inpaper","id_original","year","month","date","ymonth","Headline","paper","wcount","Asahi","Yomiuri","jijistartdate","jijiymonth","cabinet","ldp","politics","codeN","train"
18471,9104,841,1992,2,22,199202,"衆院定数の抜本是正を　宮沢首相、自民に指示","A",1214,1,NA,8,199202,1,1,1,NA,0
18498,9116,859,1992,2,25,199202,"宮沢首相の意向に難色　「基本方針」に後退　政治改革で自民執行部　","A",914,1,NA,8,199202,1,1,1,NA,0
18526,9393,963,1992,2,27,199202,"ＰＫＯ法案で政府・自民修正方針　ＰＫＦ参加は当面凍結　国会承認も盛る ","Y",624,NA,1,8,199202,1,1,1,NA,0
18527,9394,964,1992,2,27,199202,"狩野明男氏（自民党参院議員）死去 ","Y",178,NA,1,8,199202,0,1,1,NA,0
18530,9397,968,1992,2,27,199202,"狩野明男自民党参院議員の死去による参院の勢力分野 ","Y",100,NA,1,8,199202,0,1,1,NA,0
18542,9404,977,1992,2,28,199202,"阿部元長官の「共和」証人喚問　自民拒否で再び空転必至／衆院予算委 ","Y",188,NA,1,8,199202,1,1,1,NA,0
18545,9139,893,1992,2,29,199202,"喚問問題で自民、文書で回答へ　野党も打開探る空気　衆院予算委","A",380,1,NA,8,199202,0,1,1,NA,0
18558,9413,990,1992,2,29,199202,"自民「喚問に努力」回答で週明けにも審議再開へ／衆院予算委 ","Y",488,NA,1,8,199202,0,1,1,NA,0
18580,9156,918,1992,3,3,199203,"政治改革で３月中旬に与野党協議　宮沢首相「自民成案得て」との意向","A",599,1,NA,7,199202,1,1,1,NA,0
18609,9171,937,1992,3,5,199203,"資産公開、全国会議員に　家族名義実質除外　自民原案まとまる","A",1040,1,NA,7,199202,0,1,0,NA,0
18641,9456,1047,1992,3,7,199203,"国連「児童の権利条約」　自民、今国会に提出へ ","Y",435,NA,1,7,199203,0,1,1,NA,0
18655,9464,1056,1992,3,8,199203,"衆院定数削減が原則　宮沢首相が補選応援の宮城で会見　自民党の緊急策に期待 ","Y",765,NA,1,7,199203,1,1,1,NA,0
18660,9192,967,1992,3,9,199203,"「尽力感謝」「誠に残念」　宮沢首相・綿貫幹事長談話　参院宮城補選","A",234,1,NA,7,199203,1,1,1,NA,0
18662,9194,969,1992,3,9,199203,"宮沢政権に打撃深刻　自民、首相批判表面化か　参院宮城補選の敗北","A",862,1,NA,7,199203,1,1,1,NA,0
18664,9196,971,1992,3,9,199203,"自民、宮城でも敗北　連合・萩野氏が大接戦の末に初当選　参院補選","A",1390,1,NA,7,199203,0,1,1,NA,0
18665,9469,1062,1992,3,9,199203,"参院補選　自民、宮城でも敗北　連合３０００票差せり勝つ　宮沢政権に痛手 ","Y",1227,NA,1,7,199203,1,1,1,NA,0
18666,9470,1063,1992,3,9,199203,"参院宮城補選で自民党敗北　善戦努力に感謝　宮沢首相が談話 ","Y",121,NA,1,7,199203,1,1,1,NA,0
18668,9472,1065,1992,3,9,199203,"政治改革の「基本方針」策定　自民、最終調整へ ","Y",817,NA,1,7,199203,0,1,1,NA,0
18675,9201,978,1992,3,10,199203,"宮沢首相の責任問わず　参院宮城補選敗北で政府・自民が確認","A",554,1,NA,7,199203,1,1,1,NA,0
18680,9477,1073,1992,3,10,199203,"参院宮城補選敗北　政府・自民、結束を確認　宮沢首相の責任追及せず ","Y",156,NA,1,7,199203,1,1,1,NA,0
18684,9205,984,1992,3,11,199203,"金融制度の改正法案を自民党が了承　業界再編成に弾み","A",670,1,NA,7,199203,0,1,1,NA,0
18691,9483,1084,1992,3,11,199203,"公選法改正の自民原案　事前ポスター禁止盛る　選挙違反は立候補制限 ","Y",846,NA,1,7,199203,0,1,1,NA,0
18693,9485,1086,1992,3,11,199203,"国の機関の土曜閉庁６月にも　自民が関連法案を了承 ","Y",625,NA,1,7,199203,0,1,0,NA,0
18701,9488,1094,1992,3,12,199203,"政治資金で自民部会が改革案　個人への寄付禁止　政治団体も資産公開 ","Y",410,NA,1,7,199203,0,1,1,NA,0
18705,9214,998,1992,3,13,199203,"衆院１票の格差、最大２倍程度へ努力　自民部会が「基本認識」","A",520,1,NA,7,199203,0,1,1,NA,0
18708,9217,1001,1992,3,13,199203,"予算案、きょう衆院通過　自民、修正に応じず　パート減税など検討","A",875,1,NA,7,199203,0,1,1,NA,0
18711,9493,1101,1992,3,13,199203,"自民・金丸氏と社公民党首会談　政治改革協の早期再開で一致　ＰＫＯでは対立 ","Y",723,NA,1,7,199203,0,1,1,NA,0
18712,9494,1102,1992,3,13,199203,"衆院定数違憲解消はまず小幅是正で　宮沢首相と金丸副総裁が一致 ","Y",222,NA,1,7,199203,1,1,1,NA,0
18720,9223,1010,1992,3,14,199203,"衆院定数削減へ努力　政治改革「基本方針」を答申　自民党","A",1345,1,NA,7,199203,0,1,1,NA,0
18776,9526,1147,1992,3,18,199203,"定数是正は多段階で　読売国際経済懇話会で森・自民政調会長が講演 ","Y",576,NA,1,7,199203,0,1,0,NA,0
18791,9535,1158,1992,3,19,199203,"景気対策　３月中に前倒し策定　政府・自民首脳が一致 ","Y",682,NA,1,7,199203,1,1,0,NA,0
18814,9548,1177,1992,3,22,199203,"首都移転基本法案　自民、５月にも国会提出 ","Y",370,NA,1,7,199203,0,1,1,NA,0
18870,9580,1226,1992,3,27,199203,"ＰＫＯ法案で連合に協力を要請　金丸副総裁・加藤官房長官・山岸会長が会談 ","Y",284,NA,1,7,199203,1,1,0,NA,0
18879,9296,1114,1992,3,28,199203,"社党、共和・佐川の喚問へ採決要求　参院予算委で自民に譲歩迫る","A",1241,1,NA,7,199203,0,1,1,NA,0
18883,9587,1237,1992,3,28,199203,"「ゴルフ会員権」規制法案　自民が提出へ　保証制度で被害防ぐ ","Y",380,NA,1,7,199203,0,1,0,NA,0
18900,9306,1128,1992,3,30,199203,"自民党が２議席独占、社会党は不祥事響く　衆院群馬２区補選","A",1247,1,NA,7,199203,0,1,1,NA,0
18901,9595,1250,1992,3,30,199203,"衆院群馬２区補選　自民が２議席を独占　「補選」連敗止める　社党は議席守れず ","Y",1090,NA,1,7,199203,0,1,1,NA,0
18906,9600,1255,1992,3,30,199203,"［地球を読む］新秩序構築　指導者への挑戦状　アタリ・欧州開銀総裁（寄稿） ","Y",4041,NA,1,7,199203,0,1,0,NA,0
19004,9354,1197,1992,4,8,199204,"旧ソ連の核兵器を解体すると…　ロシア科学アカデミー副総裁語る","A",420,1,NA,10,199203,0,1,0,NA,0
19067,9680,1369,1992,4,12,199204,"連合政権は自民の政策を継承　田辺・社党委員長が影の内閣で基本姿勢 ","Y",459,NA,1,10,199204,1,1,0,NA,0
19084,9688,1381,1992,4,15,199204,"自公民の幹事長と書記長　来週にも「ＰＫＯ」協議 ","Y",268,NA,1,10,199204,0,1,0,NA,0
19187,9747,1458,1992,4,23,199204,"ＰＫＦ参加には「国会の承認必要」　栗原・自民調査会長が憲法問題調査会で表明 ","Y",903,NA,1,10,199204,0,1,1,NA,0
19188,9748,1459,1992,4,23,199204,"ＰＫＯ協力法案の委員会審議を２８日に再開　自民、社会両党が合意 ","Y",273,NA,1,10,199204,0,1,1,NA,0
19229,9771,1494,1992,4,26,199204,"連立政権は自民も視野に　「旧西独型」が日本に適合　公明党の市川書記長が見解 ","Y",941,NA,1,10,199204,1,1,1,NA,0
19268,9787,1518,1992,4,29,199204,"ＰＫＯ法案　自民が事前承認受け入れへ　ＰＫＦ参加も凍結　公民と非公式に折衝 ","Y",998,NA,1,10,199204,0,1,0,NA,0
19412,9867,1621,1992,5,11,199205,"選挙制度は単純小選挙区制を　三塚・元政調会長が宮沢首相に導入提言へ ","Y",559,NA,1,8,199205,1,1,1,NA,0
19444,9563,1471,1992,5,14,199205,"「自民に投票」４０％台回復　参院選への意識　朝日新聞社世論調査","A",1214,1,NA,8,199205,0,1,1,NA,0
19449,9884,1649,1992,5,14,199205,"ＰＫＯ法案　施行３年後見直し　自民固める ","Y",487,NA,1,8,199205,0,1,0,NA,0
19492,9907,1686,1992,5,18,199205,"難民救済や環境保護　平和基金を９３年度目標に官民で創設　政府・自民に構想 ","Y",744,NA,1,8,199205,1,1,0,NA,0
19507,9916,1697,1992,5,19,199205,"埼玉知事選　土屋氏の不出馬説得を断念　自民党が方針 ","Y",513,NA,1,8,199205,0,1,1,NA,0
19516,9598,1514,1992,5,20,199205,"自民、「８増９減」か「９増１０減」案を折衝の軸に　衆院定数是正","A",482,1,NA,8,199205,0,1,1,NA,0
19519,9920,1703,1992,5,20,199205,"ＰＫＯ法案の公聴会　２６、２８日に　自民、社会両党で同意へ ","Y",326,NA,1,8,199205,0,1,1,NA,0
19532,9928,1714,1992,5,21,199205,"衆院定数是正　今国会実現の可能性　自民の「９増１０減」を社公民応諾固める ","Y",583,NA,1,8,199205,0,1,1,NA,0
19541,9610,1528,1992,5,22,199205,"自民政治改革本部も了承　衆院定数是正の宮沢首相案","A",132,1,NA,8,199205,1,1,1,NA,0
19542,9611,1529,1992,5,22,199205,"宮沢首相、「９増１０減」要請　自民党執行部は了承　衆院定数是正","A",888,1,NA,8,199205,1,1,1,NA,0
19549,9612,1530,1992,5,23,199205,"ＰＫＯ法案、自公民幹事長・書記長会談で成立を確認　２８日以降詰め","A",294,1,NA,8,199205,0,1,0,NA,0
19567,9622,1542,1992,5,24,199205,"「解散、受けて立つ」　社会党の田辺委員長、自民けん制に反発","A",917,1,NA,8,199205,0,1,0,NA,0
19599,9960,1759,1992,5,26,199205,"衆院定数是正　山花・社会党書記長が自民党の「９増１０減案」受け入れ表明 ","Y",795,NA,1,8,199205,0,1,1,NA,0
19611,9645,1568,1992,5,27,199205,"自民の解散発言に反発　民社委員長、事前承認拡大迫る　ＰＫＯ法案","A",999,1,NA,8,199205,0,1,0,NA,0
19620,9648,1572,1992,5,28,199205,"自民、来週中の総括質疑提案　社共反対で再協議へ　ＰＫＯ法案","A",174,1,NA,8,199205,0,1,0,NA,0
19627,9974,1779,1992,5,28,199205,"ＰＫＯ協力法案　民社党の「国会承認」範囲拡大要求　自民と公明受け入れで決着 ","Y",628,NA,1,8,199205,0,1,1,NA,0
19629,9976,1781,1992,5,28,199205,"衆院定数是正の「９増１０減」案　自民、１日提示も断念　「減員区」の説得難航 ","Y",587,NA,1,8,199205,0,1,1,NA,0
19636,9656,1582,1992,5,29,199205,"ＰＫＯ法案、自公民合意で成立の見通し　自民首脳が表明","A",188,1,NA,8,199205,0,1,0,0,1
19699,9682,1615,1992,6,3,199206,"ＰＫＯ法案、明日採決めざす構え　参院委で自民など３党","A",375,1,NA,11,199205,0,1,1,NA,0
19741,10040,1869,1992,6,6,199206,"有害廃棄物の国際取引による環境汚染　バーゼル条約加入の法律案を了承／自民党 ","Y",287,NA,1,11,199205,0,1,1,NA,0
19762,10052,1886,1992,6,8,199206,"胆石症で入院の渡辺外相と面会／佐藤・自民総務会長 ","Y",276,NA,1,11,199205,1,1,0,NA,0
19773,10058,1893,1992,6,9,199206,"ＰＫＯ法案の衆院送付ずれ込み　会期延長で自民が日程を検討 ","Y",403,NA,1,11,199205,0,1,1,NA,0
19789,10067,1904,1992,6,10,199206,"ＰＫＯの提案理由説明終了で会期延長考えず／梶山・自民国対委員長 ","Y",102,NA,1,11,199205,0,1,0,NA,0
19828,10088,1933,1992,6,13,199206,"自民が内閣信任案　ＰＫＯ法案は衆院も徹夜本会議に ","Y",892,NA,1,11,199206,1,1,1,NA,0
19829,10089,1934,1992,6,13,199206,"ＰＫＯ審議　牛歩封じへ法改正案　自民が臨時国会に提出方針 ","Y",131,NA,1,11,199206,0,1,1,NA,0
19874,9762,1712,1992,6,18,199206,"天皇訪中、今秋実現に意欲　宮沢首相、自民党内の慎重派説得へ","A",632,1,NA,11,199206,1,1,0,NA,0
19881,10118,1969,1992,6,18,199206,"「政界再編は近い」　小沢元幹事長が見解／読売新聞社座談会 ","Y",392,NA,1,11,199206,0,1,0,NA,0
19883,9764,1715,1992,6,19,199206,"斎藤邦吉氏が死去　元自民幹事長","A",482,1,NA,11,199206,0,1,0,NA,0
19893,10124,1977,1992,6,19,199206,"斎藤邦吉氏（自民党元幹事長）死去　宮沢派会長代行 ","Y",509,NA,1,11,199206,0,1,1,NA,0
19902,9776,1728,1992,6,20,199206,"宮沢首相、自民に詰め支持　景気対策の補正予算　参院選に備え","A",1038,1,NA,11,199206,1,1,1,NA,0
19916,10134,1991,1992,6,21,199206,"参院選５００人前後が出馬　改選１２７議席　自民は過半数狙う／読売新聞社調査 ","Y",1886,NA,1,11,199206,0,1,1,NA,0
19934,9789,1745,1992,6,23,199206,"石原健太郎参院議員、国際貢献で異議　自民離党を表明","A",754,1,NA,11,199206,0,1,1,NA,0
19960,9803,1761,1992,6,25,199206,"生産者米価、据え置きで調整　引き下げに自民が反発","A",590,1,NA,11,199206,0,1,0,NA,0
19967,10163,2028,1992,6,25,199206,"平成４年生産米価　据え置き、きょう２５日決着／政府・自民党 ","Y",252,NA,1,11,199206,1,1,1,NA,0
19972,9808,1768,1992,6,26,199206,"社会党・社民連の議員辞職願、議長に不許可要求へ　自民が方針内定　","A",776,1,NA,11,199206,0,1,1,1,1
19977,10168,2036,1992,6,26,199206,"投資減税含む大型補正予算編成を　自民が緊急経済対策要綱まとめる ","Y",515,NA,1,11,199206,0,1,0,NA,0
19979,9810,1771,1992,6,27,199206,"公明、自民と相乗り推薦　国政選挙で初　参院選高知","A",421,1,NA,11,199206,0,1,1,NA,0
19997,9822,1785,1992,6,28,199206,"サミット・参院選向け財源裏付け玉虫色　自民の緊急景気対策＜解説＞","A",752,1,NA,11,199206,0,1,1,NA,0
19998,9823,1786,1992,6,28,199206,"「総額６兆円超を期待」　投資減税検討も　自民が緊急景気対策を発表","A",992,1,NA,11,199206,0,1,0,NA,0
19999,10176,2050,1992,6,28,199206,"景気対策６兆円超に　内需柱に大型補正　サミット提示へ　森自民政調会長が表明 ","Y",1288,NA,1,11,199206,0,1,0,NA,0
20017,10190,2068,1992,6,29,199206,"［地球を読む］大欧州市場　許されぬ足踏み　Ｊ・アタリ欧州開銀総裁（寄稿） ","Y",3999,NA,1,11,199206,0,1,0,NA,0
20065,10214,2100,1992,7,3,199207,"参院議長に原文兵衛・参院自民党議員会長が内定 ","Y",280,NA,1,10,199206,0,1,1,NA,0
20069,10218,2104,1992,7,3,199207,"参院選世論調査　「自民に投票」３７％　社党は１４―１５％台 ","Y",703,NA,1,10,199206,0,1,1,NA,0
20080,10223,2111,1992,7,4,199207,"政界再編　自民の７割「不必要」　参院選立候補予定者に読売新聞社がアンケート ","Y",1021,NA,1,10,199206,0,1,1,NA,0
20114,9878,1851,1992,7,8,199207,"比例区の名簿順位、自民・民社両党も決定　参院選","A",407,1,NA,10,199206,0,1,1,NA,0
20169,10264,2170,1992,7,12,199207,"参院選序盤読売新聞社情勢調査　自民党が改選過半数の６４議席確保の勢い ","Y",1372,NA,1,10,199207,0,1,1,NA,0
20183,9914,1898,1992,7,14,199207,"参院選選挙区で「自民に投票」３７％　　朝日新聞社世論調査","A",1308,1,NA,10,199207,0,1,1,NA,0
20196,10276,2190,1992,7,15,199207,"天皇訪中問題　自民内の説得に努力　宮沢首相が記者会見で表明 ","Y",818,NA,1,10,199207,1,1,0,NA,0
20250,9949,1942,1992,7,20,199207,"「ＰＫＯ」対決鮮明に　自民、力点を転換　参院選ラストサンデー","A",1279,1,NA,10,199207,0,1,1,NA,0
20272,9960,1955,1992,7,22,199207,"自民、７０議席に迫る　社党・連合は苦戦　参院選終盤情勢　本社調査","A",2624,1,NA,10,199207,0,1,1,NA,0
20285,9966,1963,1992,7,23,199207,"自民支持、３５％に回復　社党は半減で１２％　朝日新聞社世論調査","A",1057,1,NA,10,199207,0,1,0,NA,0
20286,10320,2249,1992,7,23,199207,"参院選　終盤の情勢　自民、７０前後の公算／読売新聞社全国調査 ","Y",1602,NA,1,10,199207,0,1,1,NA,0
20305,9975,1974,1992,7,25,199207,"景気対策、９月中旬に　大型補正予算など確認　政府・自民緊急協議　","A",801,1,NA,10,199207,1,1,0,NA,0
20312,10334,2269,1992,7,25,199207,"投資減税などを柱　総合景気策、９月中旬に　政府・自民が合意 ","Y",487,NA,1,10,199207,1,1,0,NA,0
20327,9985,1986,1992,7,27,199207,"浦田氏を追加公認　熊本選挙区で自民　参院選","A",58,1,NA,10,199207,0,1,1,NA,0
20328,9986,1987,1992,7,27,199207,"参院議長に自民・原氏選出へ","A",163,1,NA,10,199207,0,1,1,NA,0
20331,9989,1990,1992,7,27,199207,"自民復調、改選議席の過半数を獲得　社党不振、連合惨敗　参院選","A",2877,1,NA,10,199207,0,1,1,NA,0
20332,10343,2281,1992,7,27,199207,"参院選　自民大勝、自公民で過半数　連合惨敗、社も伸びず　公明躍進 ","Y",1164,NA,1,10,199207,0,1,1,NA,0
20333,10344,2282,1992,7,27,199207,"宮沢首相、参院選自民大勝で政局運営に自信　逆転解消に足がかり ","Y",565,NA,1,10,199207,1,1,1,NA,0
20334,10345,2283,1992,7,27,199207,"参院選　自民党は倍増、社会党半減／前回比較 ","Y",285,NA,1,10,199207,0,1,1,NA,0
20348,10352,2291,1992,7,28,199207,"２７日の東証、今年の安値更新１万５３７３円３４銭　自民勝利も効果薄 ","Y",815,NA,1,10,199207,0,1,0,NA,0
20361,10358,2298,1992,7,29,199207,"景気浮揚へ土地税制改革　自民が方針 ","Y",110,NA,1,10,199207,0,1,0,0,1
20367,10005,2010,1992,7,30,199207,"自民党の金丸氏、年内解散を否定　任期満了総選挙を想定","A",468,1,NA,10,199207,0,1,1,NA,0
20371,10363,2305,1992,7,30,199207,"天皇１０月訪中で合意　政府・自民、環境づくりに全力 ","Y",746,NA,1,10,199207,1,1,0,NA,0
20374,10366,2308,1992,7,30,199207,"景気対策繰り上げ　策定作業、８月中に　政府・自民が決定 ","Y",457,NA,1,10,199207,1,1,0,NA,0
20388,10372,2316,1992,7,31,199207,"投資減税を数百億円の規模で１０月に実施　自民税調が方針決定 ","Y",608,NA,1,10,199207,0,1,0,0,1
20444,10406,2357,1992,8,4,199208,"岸田　文武氏（自民党衆議院議員広島１区）死去 ","Y",203,NA,1,7,199207,0,1,1,NA,0
20462,10049,2065,1992,8,6,199208,"「天皇訪中は賛成が大勢、米・韓も理解」　自民最高顧問懇で宮沢首相","A",938,1,NA,7,199207,1,1,0,NA,0
20467,10417,2372,1992,8,6,199208,"天皇訪中へ協力　自民最高顧問懇が約束　実現へ前進 ","Y",719,NA,1,7,199207,0,1,0,NA,0
